"Species_ID","Genus","Species","Common_Name","Individual_ID","Phenophase_ID","Phenophase_Description","First_Yes_DOY","Scientific_Names","indiv_obs#","spp_obs#","pheno_obs#","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name"
1172,"Aesculus","flava","yellow buckeye",85751,504,"Recent fruit or seed drop",274,"Aesculus flava",59,297,271,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,516,"Fruits",156,"Aesculus flava",59,297,529,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85751,516,"Fruits",179,"Aesculus flava",59,297,529,"12651*C, Tree 7","12651*C","Tree 7",42.30355576,-71.1212595,35.3,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,371,"Breaking leaf buds",111,"Aesculus flava",48,297,419,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,390,"Ripe fruits",262,"Aesculus flava",48,297,274,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,467,"Increasing leaf size",112,"Aesculus flava",48,297,441,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,467,"Increasing leaf size",142,"Aesculus flava",48,297,441,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,471,"Falling leaves",282,"Aesculus flava",48,297,428,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,483,"Leaves",112,"Aesculus flava",48,297,592,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,483,"Leaves",148,"Aesculus flava",48,297,592,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,498,"Colored leaves",260,"Aesculus flava",48,297,440,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,498,"Colored leaves",274,"Aesculus flava",48,297,440,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,500,"Flowers or flower buds",113,"Aesculus flava",48,297,436,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,501,"Open flowers",130,"Aesculus flava",48,297,265,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,504,"Recent fruit or seed drop",260,"Aesculus flava",48,297,271,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,516,"Fruits",156,"Aesculus flava",48,297,529,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,516,"Fruits",179,"Aesculus flava",48,297,529,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85755,516,"Fruits",262,"Aesculus flava",48,297,529,"12651*D, Tree 6","12651*D","Tree 6",42.30351523,-71.12133382,60.2,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,371,"Breaking leaf buds",110,"Aesculus flava",38,297,419,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,390,"Ripe fruits",262,"Aesculus flava",38,297,274,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,467,"Increasing leaf size",112,"Aesculus flava",38,297,441,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,467,"Increasing leaf size",142,"Aesculus flava",38,297,441,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,471,"Falling leaves",279,"Aesculus flava",38,297,428,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,483,"Leaves",112,"Aesculus flava",38,297,592,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,483,"Leaves",148,"Aesculus flava",38,297,592,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,498,"Colored leaves",262,"Aesculus flava",38,297,440,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,500,"Flowers or flower buds",112,"Aesculus flava",38,297,436,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,501,"Open flowers",130,"Aesculus flava",38,297,265,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,504,"Recent fruit or seed drop",262,"Aesculus flava",38,297,271,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85756,516,"Fruits",156,"Aesculus flava",38,297,529,"12651*H, Tree 5","12651*H","Tree 5",42.3035604,-71.12143904,49.1,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85757,371,"Breaking leaf buds",114,"Aesculus flava",75,297,419,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,467,"Increasing leaf size",119,"Aesculus flava",75,297,441,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,467,"Increasing leaf size",148,"Aesculus flava",75,297,441,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",116,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",130,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",286,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,483,"Leaves",297,"Aesculus flava",75,297,592,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,498,"Colored leaves",189,"Aesculus flava",75,297,440,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,498,"Colored leaves",280,"Aesculus flava",75,297,440,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,500,"Flowers or flower buds",129,"Aesculus flava",75,297,436,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,500,"Flowers or flower buds",153,"Aesculus flava",75,297,436,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,504,"Recent fruit or seed drop",248,"Aesculus flava",75,297,271,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,504,"Recent fruit or seed drop",280,"Aesculus flava",75,297,271,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85757,516,"Fruits",166,"Aesculus flava",75,297,529,"12651*I, Tree 9","12651*I","Tree 9",42.2931417,-71.12879258,59.2,"Peters Hill Route"
1172,"Aesculus","flava","yellow buckeye",85758,371,"Breaking leaf buds",110,"Aesculus flava",77,297,419,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,390,"Ripe fruits",260,"Aesculus flava",77,297,274,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,390,"Ripe fruits",286,"Aesculus flava",77,297,274,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,467,"Increasing leaf size",112,"Aesculus flava",77,297,441,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,467,"Increasing leaf size",142,"Aesculus flava",77,297,441,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,471,"Falling leaves",290,"Aesculus flava",77,297,428,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,483,"Leaves",112,"Aesculus flava",77,297,592,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,498,"Colored leaves",252,"Aesculus flava",77,297,440,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,498,"Colored leaves",274,"Aesculus flava",77,297,440,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,500,"Flowers or flower buds",112,"Aesculus flava",77,297,436,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,501,"Open flowers",130,"Aesculus flava",77,297,265,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,504,"Recent fruit or seed drop",274,"Aesculus flava",77,297,271,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,516,"Fruits",144,"Aesculus flava",77,297,529,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
1172,"Aesculus","flava","yellow buckeye",85758,516,"Fruits",154,"Aesculus flava",77,297,529,"925-79*B, Tree 4","925-79*B","Tree 4",42.30391297,-71.12232333,44.5,"Linden North Woods Route"
97,"Betula","alleghaniensis","yellow birch",85759,371,"Breaking leaf buds",109,"Betula alleghaniensis",149,598,419,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,371,"Breaking leaf buds",151,"Betula alleghaniensis",149,598,419,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,390,"Ripe fruits",229,"Betula alleghaniensis",149,598,274,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,390,"Ripe fruits",297,"Betula alleghaniensis",149,598,274,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,467,"Increasing leaf size",121,"Betula alleghaniensis",149,598,441,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,467,"Increasing leaf size",229,"Betula alleghaniensis",149,598,441,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,471,"Falling leaves",281,"Betula alleghaniensis",149,598,428,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,471,"Falling leaves",306,"Betula alleghaniensis",149,598,428,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,483,"Leaves",114,"Betula alleghaniensis",149,598,592,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,483,"Leaves",121,"Betula alleghaniensis",149,598,592,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,483,"Leaves",144,"Betula alleghaniensis",149,598,592,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,483,"Leaves",281,"Betula alleghaniensis",149,598,592,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,483,"Leaves",297,"Betula alleghaniensis",149,598,592,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,498,"Colored leaves",278,"Betula alleghaniensis",149,598,440,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,500,"Flowers or flower buds",104,"Betula alleghaniensis",149,598,436,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,500,"Flowers or flower buds",111,"Betula alleghaniensis",149,598,436,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,500,"Flowers or flower buds",124,"Betula alleghaniensis",149,598,436,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,500,"Flowers or flower buds",159,"Betula alleghaniensis",149,598,436,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,501,"Open flowers",114,"Betula alleghaniensis",149,598,265,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,501,"Open flowers",130,"Betula alleghaniensis",149,598,265,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,502,"Pollen release (flowers)",114,"Betula alleghaniensis",149,598,61,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,502,"Pollen release (flowers)",130,"Betula alleghaniensis",149,598,61,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,504,"Recent fruit or seed drop",234,"Betula alleghaniensis",149,598,271,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85759,516,"Fruits",207,"Betula alleghaniensis",149,598,529,"12843*A, Tree 6","12843*A","Tree 6",42.3020682,-71.12386246,73.8,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,371,"Breaking leaf buds",112,"Betula alleghaniensis",102,598,419,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,390,"Ripe fruits",229,"Betula alleghaniensis",102,598,274,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,467,"Increasing leaf size",119,"Betula alleghaniensis",102,598,441,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,467,"Increasing leaf size",130,"Betula alleghaniensis",102,598,441,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,471,"Falling leaves",284,"Betula alleghaniensis",102,598,428,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,483,"Leaves",119,"Betula alleghaniensis",102,598,592,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,483,"Leaves",305,"Betula alleghaniensis",102,598,592,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,498,"Colored leaves",271,"Betula alleghaniensis",102,598,440,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,500,"Flowers or flower buds",101,"Betula alleghaniensis",102,598,436,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,500,"Flowers or flower buds",111,"Betula alleghaniensis",102,598,436,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,500,"Flowers or flower buds",124,"Betula alleghaniensis",102,598,436,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,500,"Flowers or flower buds",159,"Betula alleghaniensis",102,598,436,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,501,"Open flowers",114,"Betula alleghaniensis",102,598,265,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,501,"Open flowers",124,"Betula alleghaniensis",102,598,265,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,501,"Open flowers",165,"Betula alleghaniensis",102,598,265,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,502,"Pollen release (flowers)",124,"Betula alleghaniensis",102,598,61,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85761,516,"Fruits",207,"Betula alleghaniensis",102,598,529,"12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route"
97,"Betula","alleghaniensis","yellow birch",85762,371,"Breaking leaf buds",102,"Betula alleghaniensis",132,598,419,"12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route"
