"Genus","Species","Scientific_Names","Common_Name","Individual_ID","Phenophase_Description","ObservedBy_Person_ID","Plant_Nickname","Plant_ID","Species_Nickname","Latitude","Longitude","DBH(cm)","Route_Name","indiv_obs#","spp_obs#","pheno_obs#","pheno_spp_obs#","pheno_indiv_obs#"
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"leafout","'25505,19414,25556,26033,26036,26423'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1004,91,17
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Colored leaves","'26423,25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1192,144,20
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Colored leaves","'19414,25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1192,144,20
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'25556,25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'25505,19414,26033,26036'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'19414'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"flowers","'19414'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1657,319,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Open flowers","'25556,25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1025,170,30
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Open flowers","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1025,170,30
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Open flowers","'26036'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1025,170,30
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Pollen release (flowers)","'26036'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,559,113,19
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Fruits","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1722,351,54
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Fruits","'25505,26036,26423'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1722,351,54
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Fruits","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1722,351,54
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85761,"Fruits","'25505'","12843*D, Tree 7","12843*D","Tree 7",42.30204101,-71.12388059,70.9,"Birch Route",342,2181,1722,351,54
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25505,19414,25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"budburst","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1600,207,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556,25505,26423,19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Ripe fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1208,249,47
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Increasing leaf size","'25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1793,189,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"leaf drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1312,174,32
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"leaf drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1312,174,32
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"leaf drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1312,174,32
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"leaf drop","'25505,25556,19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1312,174,32
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"leafout","'25505,19414,25556,26033,26036,26423'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1004,91,19
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Colored leaves","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1192,144,22
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Colored leaves","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1192,144,22
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Colored leaves","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1192,144,22
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Colored leaves","'25505,25556,19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1192,144,22
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556,25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556,25505,19414,26033,26036'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25505,25556,19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1657,319,61
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'25505,25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Open flowers","'26036'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1025,170,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Pollen release (flowers)","'25505'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,559,113,29
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Pollen release (flowers)","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,559,113,29
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Pollen release (flowers)","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,559,113,29
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Pollen release (flowers)","'26036'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,559,113,29
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556,25505,19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Recent fruit or seed drop","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1176,174,42
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'19414'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'19414,25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25505,25556,19414,26033,26036,26423'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85762,"Fruits","'25556'","12843*E, Tree 9","12843*E","Tree 9",42.30194578,-71.12374252,56.2,"Birch Route",434,2181,1722,351,64
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25505,19414,25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'19414'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'19414'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"budburst","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1600,207,35
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556,25505'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556,25505'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
"Betula","alleghaniensis","Betula alleghaniensis","yellow birch",85763,"Ripe fruits","'25556'","12843*H, Tree 8","12843*H","Tree 8",42.30199149,-71.12371027,64.6,"Birch Route",390,2181,1208,249,41
